post_id,community
1951750504570114208,BPD
1951752198875979882,BPD
1951752623863873818,BPD
1954005740588294165,BPD
1954006094570729586,BPD
1954045146439303567,BPD
1954130832425136282,BPD
1954131390980604042,BPD
1954140872108310777,BPD
1954176266740932682,BPD
1954197461511110689,BPD
1954198511290892472,BPD
1954244465897398466,BPD
1954283913503023498,BPD
1956514490092077110,BPD
1956554470470643883,BPD
1956554660745265608,BPD
1956612775343472665,BPD
1956675996632985941,BPD
1956678391945375773,BPD
1956775901720445075,BPD
1956864661548073241,BPD
1959199950316732551,BPD
1959217509204160750,BPD
1959218219463463156,BPD
1959284046854295970,BPD
1959320032762061001,BPD
1959324410579423302,BPD
1959336446168576342,BPD
1959336862994329935,BPD
1959345822161654231,BPD
1959384313570758992,BPD
1959392539380691155,BPD
1961702599020941749,BPD
1961703492885622849,BPD
1961703915788894672,BPD
1961715687304446062,BPD
1961723455629295930,BPD
1961727032259117291,BPD
1961730192201703921,BPD
1961731507502104895,BPD
1961749521962008841,BPD
1961791834503414099,BPD
1961826358360777026,BPD
1961830349345886556,BPD
1961831617388834945,BPD
1961838668861046838,BPD
1961839617520349526,BPD
1961849505491366366,BPD
1961849509874430428,BPD
1961849817929318726,BPD
1961849821939028140,BPD
1961849825936220657,BPD
1961850314811719904,BPD
1961851416718311580,BPD
1961864840173023548,BPD
1961881770313359556,BPD
1961888184184213983,BPD
1961891676168814737,BPD
1961893247577387013,BPD
1961899869632651684,BPD
1961902926458236944,BPD
1961903810437140922,BPD
1961903881928970620,BPD
1961920679437119963,BPD
1961921389641757026,BPD
1961935149479686282,BPD
1997230336410022089,BPD
1997344818410774791,BPD
1997346842325983525,BPD
1997346846159561135,BPD
1997346850127446093,BPD
1997347145775559046,BPD
1997347149634322433,BPD
1997347153715372269,BPD
1997426586467860877,BPD
1997439818549096700,BPD
1999632498201100512,BPD
1999632946110873948,BPD
1999633688720445923,BPD
1999823405344776234,BPD
1999847783881130452,BPD
1999884290948284668,BPD
1999891810156413269,BPD
1999908821783949621,BPD
1999925135172931824,BPD
1999941171809013890,BPD
1999972602631340066,BPD
2002421913625505925,BPD
2002493834610237692,BPD
2002493839043670236,BPD
2002493843036594572,BPD
2002494414506373157,BPD
2002494418419667247,BPD
2002494422592991541,BPD
2002515068873748961,BPD
2004757220693786746,BPD
2004812794273956115,BPD
2004900417814270024,BPD
2004900421010423856,BPD
2004900424630120516,BPD
2004900428086149301,BPD
2004901057512788402,BPD
2004901060947960285,BPD
2004901064575996052,BPD
2004928184035446972,BPD
2004961350062371035,BPD
1885599800675975170,BPD
1885704802782294075,BPD
1885750797096349890,BPD
1885751091259658690,BPD
1885752277564088831,BPD
1885752800228888691,BPD
1885753278727688214,BPD
1885753678096728464,BPD
1885754489061163286,BPD
1885754690727493729,BPD
2019924338716357039,BPD
2019924629792718867,BPD
2019943250208211127,BPD
2020025573146583534,BPD
2020025576757624925,BPD
2020042165305426234,BPD
2020042168128209283,BPD
2020042171236196549,BPD
2020042788914753871,BPD
2020042791989191033,BPD
2020042795285991608,BPD
2020042798511051084,BPD
2020093635178725429,BPD
2020137820392755357,BPD
1888317019520471235,BPD
1890726730559590470,BPD
1893093075733323832,BPD
1893180545204367433,BPD
1893208613545746644,BPD
1893208617127682199,BPD
1893208628066226460,BPD
1893208632101347448,BPD
1893208635871776909,BPD
1893208639911141751,BPD
1893209003674513516,BPD
1893374839286616140,BPD
1893374941275234707,BPD
1893374968131391834,BPD
1893374991657296084,BPD
1893375294012071953,BPD
2007374737648033949,BPD
2007377570845864299,BPD
2007469705888469256,BPD
2007476695759032462,BPD
2007477421285540030,BPD
2007477981644521476,BPD
2007505769651220557,BPD
2007520987965952207,BPD
2007521595406069833,BPD
2007549186645078491,BPD
2007595869647098349,BPD
2010120720194457934,BPD
2010121454264750375,BPD
2010121858599748030,BPD
2010131312137363718,BPD
2010131702622892301,BPD
2012424106310881483,BPD
2012546491143893422,BPD
2012546494344126792,BPD
2012546497850524023,BPD
2012556484039549189,BPD
2012556487042707924,BPD
2012556490045850081,BPD
2012571402314957172,BPD
2014860143884722433,BPD
2014860149333061642,BPD
2014860153657418152,BPD
2014863971635872140,BPD
2014863975322718417,BPD
2014892808243409029,BPD
2014909176187625773,BPD
2015146320126763159,BPD
2015160583436292179,BPD
2017387565775462689,BPD
2017392609212137641,BPD
2017400858980319373,BPD
2017414559368118333,BPD
2017429838726893762,BPD
2017433792705667105,BPD
2017559403772133711,BPD
2017579327156531354,BPD
2017586197246120055,BPD
2017596305997238330,BPD
2017634499698262509,BPD
2017659799115063541,BPD
2017671098075128117,BPD
2017671101560553800,BPD
2017671104630862013,BPD
2017673193100599535,BPD
2017673195944354066,BPD
2017673198867828966,BPD
2017674135489450187,BPD
2017674138547110158,BPD
2017674141491413008,BPD
2017676910193426848,BPD
2017677445403386136,BPD
2017677632649740692,BPD
2017682974943179146,BPD
2017683497834471734,BPD
2017703062400602338,BPD
2017706210787553463,BPD
2017730702159073660,BPD
2017745241239933189,BPD
1941320442075340992,BPD
1941320618252845487,BPD
1941320825988317220,BPD
1941321194042732584,BPD
1941321330047303723,BPD
1941327508298924109,BPD
1941402594439766179,BPD
1941403237778890963,BPD
1941514349765357898,BPD
1941514732302893104,BPD
1941515421099983177,BPD
1941532555125334087,BPD
1941534693306007563,BPD
1941574972444676281,BPD
1941609642984874070,BPD
1941616851164790865,BPD
1941639784117542956,BPD
1941640106281951463,BPD
1943826699277545548,BPD
1943832464343879874,BPD
1943859977225113613,BPD
1943971489125998698,BPD
1943977688143634605,BPD
1944033130031050964,BPD
1944127521773302164,BPD
1944132067589009806,BPD
1944134298644492340,BPD
1944170015185318375,BPD
1946417028023148893,BPD
1946417682871406845,BPD
1946417686767878343,BPD
1946422478135525568,BPD
1946424396135948648,BPD
1946425354807058915,BPD
1946475363556548992,BPD
1946504943688470573,BPD
1946506229548752903,BPD
1946506450634674200,BPD
1946513832798462189,BPD
1946515765651235304,BPD
1946569978322325516,BPD
1946569983519055999,BPD
1946569988283810071,BPD
1946569992389992777,BPD
1946662731513315471,BPD
1946668478129123786,BPD
1946668990782148709,BPD
1946678368096952342,BPD
1946678615279804762,BPD
1948904614939820254,BPD
1949062337157116331,BPD
1949129698358731154,BPD
1949136072686084485,BPD
1949202625788014897,BPD
1931165554645106851,BPD
1931173030853583354,BPD
1931183852925419675,BPD
1931237550695284917,BPD
1931266006741115295,BPD
1931371496770879768,BPD
1931481435837259973,BPD
1931491561864659074,BPD
1933701459960344922,BPD
1933738091488940122,BPD
1933740647166452037,BPD
1933742204671176818,BPD
1933747041722634501,BPD
1933909716742382035,BPD
1933919144354967567,BPD
1933941578671739052,BPD
1936219295626707076,BPD
1936226039488709071,BPD
1936259472990613576,BPD
1936272274320920797,BPD
1936309038981042408,BPD
1936320268357538165,BPD
1936348049921696031,BPD
1936365776279118011,BPD
1936382956857151893,BPD
1936390259807301650,BPD
1936390405546803627,BPD
1936390948939841812,BPD
1936393180456378425,BPD
1936401713537094075,BPD
1936404604926693606,BPD
1936431761774309553,BPD
1936432848749068687,BPD
1936433407682064828,BPD
1936433786968813618,BPD
1936436267644010875,BPD
1936437980257730988,BPD
1936438063711879657,BPD
1936463489486492002,BPD
1936465120239952215,BPD
1936474596926238773,BPD
1936554458202464537,BPD
1936560607442194741,BPD
1936561195038691494,BPD
1936562726077341797,BPD
1938802957564203277,BPD
1938905022227509329,BPD
1938947970365329728,BPD
1939010005740740783,BPD
1939027147340877909,BPD
1939027151610609728,BPD
1939027657448136820,BPD
1939027661441114553,BPD
1939032397640802572,BPD
1939035712269013040,BPD
1939035946151776284,BPD
1939042615069966561,BPD
1939059216842387568,BPD
1939059221552599514,BPD
1939059224702582923,BPD
1939059228100202564,BPD
1939059232914944470,BPD
1939059236689858711,BPD
1939059240200515709,BPD
1939071953576354104,BPD
1939074407265178074,BPD
1939079420779635004,BPD
1939079424768413884,BPD
1939083712513130737,BPD
1939085740266168776,BPD
1939087070988849615,BPD
1895847156420153397,BPD
1895847159708418515,BPD
1895913339131482287,BPD
1895913342918914415,BPD
1895936434487402522,BPD
1895974591681741162,BPD
1898268689490710688,BPD
1898335879585747045,BPD
1900727500910493864,BPD
1900750402808647760,BPD
1900751209054564863,BPD
1900767377173733735,BPD
1900767896160137442,BPD
1900802113619284345,BPD
1900905687082799545,BPD
1900907004492685636,BPD
1900917375618170934,BPD
1900919010000036023,BPD
1900923865531883754,BPD
1900949274902347950,BPD
1900951435623248063,BPD
1900951590598492378,BPD
1903252874831990948,BPD
1903254230007185851,BPD
1903257598507487379,BPD
1903261751459844150,BPD
1903339760338313694,BPD
1903345822999163226,BPD
1903503007108477429,BPD
1903503360827040160,BPD
1903504127373557896,BPD
1903514858118656053,BPD
1903516489186963769,BPD
1903523771345952919,BPD
1903546203737890817,BPD
1903559145111912820,BPD
1903564500558659817,BPD
1903567835357422037,BPD
1903569705933340866,BPD
1903570562783510540,BPD
1903570865796583705,BPD
1903571694519734299,BPD
1903591403180970362,BPD
1905800192764301516,BPD
1905805021515759976,BPD
1905815090252730536,BPD
1905825816535048235,BPD
1905844686180278534,BPD
1905970432269807700,BPD
1905974335895978051,BPD
1905996680274862311,BPD
1905998263750152429,BPD
1905998491987419626,BPD
1905998547108892847,BPD
1906003038814216599,BPD
1906009867619315764,BPD
1906015998085308498,BPD
1906016896517845347,BPD
1906018675645165953,BPD
1906019653811364154,BPD
1906043080735608972,BPD
1906046729989804173,BPD
1906049365052965097,BPD
1906053729268150472,BPD
1906063094473978049,BPD
1906063150761328910,BPD
1906089895036338301,BPD
1906090071360487877,BPD
1906090192890720482,BPD
1906090676368093675,BPD
1906091513450549467,BPD
1906092265501528248,BPD
1906106514630226358,BPD
1906107368917578231,BPD
1906111678288130236,BPD
1918465941454660058,BPD
1918466362760167896,BPD
1918466710887182648,BPD
1918466847948882367,BPD
1918534002312659259,BPD
1918616474689622254,BPD
1918628544164364331,BPD
1918634409768460785,BPD
1918645845169144312,BPD
1918645849027924389,BPD
1918647475184837002,BPD
1918696556812730856,BPD
1918698873058423227,BPD
1918728846318219344,BPD
1918749503521227222,BPD
1918751711017226361,BPD
1918754041221316903,BPD
1918773045147152734,BPD
1918773313645547909,BPD
1918811890278449477,BPD
1918815037105357066,BPD
1921031004870869278,BPD
1921048549988368569,BPD
1921078403563712613,BPD
1921128692010385682,BPD
1921179273404059795,BPD
1921200475120046308,BPD
1921212604204081292,BPD
1921214646171709913,BPD
1921214649233465657,BPD
1921258405924073841,BPD
1921275388749054227,BPD
1921276237311263167,BPD
1921276936103268489,BPD
1921284081788080363,BPD
1921330814559642083,BPD
1921342771136184772,BPD
1923566068737458435,BPD
1923571269607268545,BPD
1923574353213411621,BPD
1923588303820833205,BPD
1923613513693454428,BPD
1923694351265243251,BPD
1923705851295998353,BPD
1923751141180866876,BPD
1923763653393764725,BPD
1923777937242804358,BPD
1923785577003880826,BPD
1923785627767546180,BPD
1923810493027832261,BPD
1923812002163478593,BPD
1923812569124385080,BPD
1923814885823009278,BPD
1923841618517307576,BPD
1926199379578311134,BPD
1926210018006753513,BPD
1926211058869387433,BPD
1926232225877471686,BPD
1926284306986492273,BPD
1926299250838602103,BPD
1926300608148967752,BPD
1926306879157711321,BPD
1926306892017512630,BPD
1928610489954705689,BPD
1928619651300286812,BPD
1928641585807311055,BPD
1928677601691718128,BPD
1928701662329278668,BPD
1928713282019291604,BPD
1928715714375925787,BPD
1928722379678568745,BPD
1928734636596699615,BPD
1928740703372198369,BPD
1928742954996310466,BPD
1928745741968613769,BPD
1928746136170352849,BPD
1928747842203529373,BPD
1928748728233468393,BPD
1928751719137096181,BPD
1928752252618994036,BPD
1928753141199032438,BPD
1928753979078418668,BPD
1928754351897780583,BPD
1928772324028813543,BPD
1928774572305678784,BPD
1928775708601422096,BPD
1928786630296412466,BPD
1928863225744883978,BPD
1928881558666018857,BPD
1928905234052460926,BPD
1928924464504271271,BPD
1928946722169827345,BPD
1928947470865772700,BPD
1928947687442833864,BPD
1928948457156293054,BPD
1928948788116283430,BPD
1928949557653573941,BPD
1928955817148948532,BPD
1928957128745579000,BPD
1984559439391719471,BPD
1984602840317219131,BPD
1984603831502553194,BPD
1984641421928697992,BPD
1984641426073010402,BPD
1984641430057341206,BPD
1984641433219789303,BPD
1984685608430944492,BPD
1986957665822548090,BPD
1987031277363400893,BPD
1987088059394105606,BPD
1987151840757023174,BPD
1987168669638504656,BPD
1987168674252570803,BPD
1987168997960298838,BPD
1987169089043759545,BPD
1987171927530545287,BPD
1987172173555945503,BPD
1987172596782141472,BPD
1987172830753005727,BPD
1987206119069003955,BPD
1987206132994015482,BPD
1987206158474416137,BPD
1987217020664852857,BPD
1987226707485512130,BPD
1987227481674309933,BPD
1987232568928850285,BPD
1987254440513114343,BPD
1987256623883075715,BPD
1989567369157501005,BPD
1989567372319948980,BPD
1989630847935275116,BPD
1989630851106189542,BPD
1989630854256009553,BPD
1989631104731557896,BPD
1989631107869118830,BPD
1989631111148782027,BPD
1989631572904219119,BPD
1989679074642383193,BPD
1989843223096037786,BPD
1992041638806556782,BPD
1992056996670156887,BPD
1992140823895617630,BPD
1992180768374665480,BPD
1992265261169480039,BPD
1992275152751501758,BPD
1992276047933448622,BPD
1992283466504061212,BPD
1992313767829618987,BPD
1994598498478821574,BPD
1994700263001604505,BPD
1994813754677366790,BPD
1994813759957995825,BPD
1994813765410591028,BPD
1994813771479749074,BPD
1994814091509338375,BPD
1994814098278945144,BPD
1994814104973054427,BPD
1994814113353273810,BPD
1994848972457087466,BPD
1994873511064547814,BPD
1974263529902350594,BPD
1974290603593658783,BPD
1974293261557903522,BPD
1974330042550267936,BPD
1974332173437063188,BPD
1974333101452243357,BPD
1974333312962576490,BPD
1974333442222682145,BPD
1974333818229465236,BPD
1974336133933793633,BPD
1974413187702534273,BPD
1974541730960851386,BPD
1976804548460368171,BPD
1976835541825130613,BPD
1977149333737754931,BPD
1979393229716861430,BPD
1979452746710581608,BPD
1979453457888063754,BPD
1979487692350988741,BPD
1979487751226462647,BPD
1979526375980573144,BPD
1981975057703530612,BPD
1981978243059114371,BPD
1982035324978049397,BPD
1982051735997730872,BPD
1982054128265089044,BPD
1982054132039971262,BPD
1982080202432827696,BPD
1982164552457363801,BPD
1982164555208831269,BPD
1982164558081818686,BPD
1982164849313374241,BPD
1982164852261982269,BPD
1982164855214792944,BPD
1964139841035391112,BPD
1964248448678412313,BPD
1964250670287987124,BPD
1964250986035196393,BPD
1964251448352407764,BPD
1964287933261005036,BPD
1964342637596393579,BPD
1964344170866180594,BPD
1964350012151746579,BPD
1964355409323372769,BPD
1964367916809281554,BPD
1964400690911932653,BPD
1964469102849995138,BPD
1966672136979804306,BPD
1966678841067229656,BPD
1966679022030450856,BPD
1966713361787162875,BPD
1966719906512003143,BPD
1966724314742329443,BPD
1966741023272345631,BPD
1966757828170830151,BPD
1966781753806229842,BPD
1966829510961074192,BPD
1966829516137132230,BPD
1966839404779225349,BPD
1969420297976578360,BPD
1969428497782489448,BPD
1969434778916024528,BPD
1969444605721534850,BPD
1969452979615907944,BPD
1969453200949326195,BPD
1969453438850277673,BPD
1969455009793216954,BPD
1969455522081386824,BPD
1969458227482911072,BPD
1969460479824183484,BPD
1969482127700877606,BPD
1969521680658665967,BPD
1971757544483049783,BPD
1971805928329826647,BPD
1971821804860985698,BPD
1971846891471007999,BPD
1971892900419326285,BPD
1971909864965460302,BPD
1971933776608743615,BPD
1971956111147520035,BPD
1972018385740550564,BPD
1908675373946044702,BPD
1908677915388109110,BPD
1908686962942181794,BPD
1908710509857079340,BPD
1908733622510584023,BPD
1908737762930340071,BPD
1908759023467323841,BPD
1908792570513150062,BPD
1908793206369616169,BPD
1908794232665440567,BPD
1908794382335045962,BPD
1908794815942173149,BPD
1908796268664479874,BPD
1908796962251415963,BPD
1908805713255706914,BPD
1908826811888267413,BPD
1908831976749924483,BPD
1908835863997325732,BPD
1908836577951821844,BPD
1908840367987871821,BPD
1908843434745475180,BPD
1908881940377125011,BPD
1908890102580883852,BPD
1908897128757207263,BPD
1908911992540127264,BPD
1908913051241177365,BPD
1908922022165422468,BPD
1908925850986197075,BPD
1908932203750314157,BPD
1908934177082274276,BPD
1908949427273728494,BPD
1908952713737478207,BPD
1908953494326780028,BPD
1908954188148813842,BPD
1908988096391032850,BPD
1909009516429242679,BPD
1909010065774031187,BPD
1909010806873948251,BPD
1909011641632694651,BPD
1909025047034888622,BPD
1909025940685922529,BPD
1909028178506531231,BPD
1909033082037923903,BPD
1911207749775507456,BPD
1911210702062100708,BPD
1911213569942966310,BPD
1911234661566587345,BPD
1911242174341017653,BPD
1911247949146861634,BPD
1911267454690402702,BPD
1911267845238841670,BPD
1911271417141776767,BPD
1911300758730928167,BPD
1911316725406085611,BPD
1911317348142764093,BPD
1911319509580808372,BPD
1911329002230288863,BPD
1911332826659672431,BPD
1911338349698113710,BPD
1911343101886550244,BPD
1911355720983093391,BPD
1911363029402357907,BPD
1911365233316135118,BPD
1911367081708179488,BPD
1911367814616596809,BPD
1911381410880901181,BPD
1911402316936159483,BPD
1911402897130061831,BPD
1911404250330026447,BPD
1911407760006140183,BPD
1911445229762158824,BPD
1911446028269629813,BPD
1911451659462394255,BPD
1911453743616270356,BPD
1911453970968555913,BPD
1911455712036729118,BPD
1911472531908722864,BPD
1911474888436543489,BPD
1911475857815982580,BPD
1911500092340904046,BPD
1911502744419975269,BPD
1911504811331113197,BPD
1911505235144552545,BPD
1911506657449824379,BPD
1911534800562716902,BPD
1911547388184998315,BPD
1911547602572628094,BPD
1911548723785842824,BPD
1911549513417855309,BPD
1911552697867571404,BPD
1913757973773504789,BPD
1913758193504616477,BPD
1913758506735280623,BPD
1913766417951842405,BPD
1913802764221559123,BPD
1913803057139245349,BPD
1913809752418669041,BPD
1913810509121323128,BPD
1913816288574517442,BPD
1913817560073535503,BPD
1913842133758341269,BPD
1913884815562101070,BPD
1913884924840378416,BPD
1913907710971486467,BPD
1913918048408400125,BPD
1913920905555673455,BPD
1913921291255431311,BPD
1913922036126056516,BPD
1913924473822101504,BPD
1913927996873785523,BPD
1913929563760996748,BPD
1913932393242583283,BPD
1913955832347185529,BPD
1913968313773809792,BPD
1913969784284196879,BPD
1913976083118014637,BPD
1913982603767718155,BPD
1913984147950899646,BPD
1913985423656755381,BPD
1913985627596751161,BPD
1913986568731210036,BPD
1913987754452492725,BPD
1913988803255046521,BPD
1913990575088345402,BPD
1913991672775540890,BPD
1913992214708990099,BPD
1913995391483236415,BPD
1913996005038514386,BPD
1913997105279926478,BPD
1913998426292838619,BPD
1914002052495057162,BPD
1914004642683376103,BPD
1914007124629495956,BPD
1914007583037571360,BPD
1914007802030551400,BPD
1914011721544446370,BPD
1914022851226566779,BPD
1914032500114088007,BPD
1914036874173382964,BPD
1914039461156884789,BPD
1914039747095220273,BPD
1914051003667927351,BPD
1914052206749266356,BPD
1914052675433562402,BPD
1914055201771995288,BPD
1914057289327374638,BPD
1914070895187947889,BPD
1914081692437942399,BPD
1914082391225679989,BPD
1914085714616070641,BPD
1914088324148478112,BPD
1914089744021020954,BPD
1914092330425950508,BPD
1914104012464418961,BPD
1916286181177790861,BPD
1916286752148394264,BPD
1916287789479465271,BPD
1916291096843345948,BPD
1916291695043375421,BPD
1916291792695398750,BPD
1916292905695694890,BPD
1916294861772198118,BPD
1916311717530808466,BPD
1916324300740559031,BPD
1916326096234074419,BPD
1916326687098245268,BPD
1916328955193237765,BPD
1916329878346989653,BPD
1916330233235452383,BPD
1916330476614123628,BPD
1916333394704638355,BPD
1916336117726544132,BPD
1916346836916335024,BPD
1916352680374530146,BPD
1916354901157859679,BPD
1916356699541192776,BPD
1916357058137625026,BPD
1916357674658074758,BPD
1916358291757691206,BPD
1916358862673694935,BPD
1916359107377762766,BPD
1916372085426753845,BPD
1916372908793884887,BPD
1916373612526706783,BPD
1916373950986162670,BPD
1916376091884716316,BPD
1916377066188018085,BPD
1916380730894221722,BPD
1916382898107912405,BPD
1916393028027039918,BPD
1916399498881859755,BPD
1916400847312900272,BPD
1916418045196587091,BPD
1916449940382904725,BPD
1916450847367586048,BPD
1916464092774109456,BPD
1916470149500068221,BPD
1916485343987060845,BPD
1916496064414089715,BPD
1916500508266680556,BPD
1916503012844974307,BPD
1916516062461387221,BPD
1916521064936731086,BPD
1916521380251865555,BPD
1916533524661755947,BPD
1916535698766639142,BPD
1916536116393427247,BPD
1916538472837362166,BPD
1916541379313881369,BPD
1916541725046165844,BPD
1916544800557326558,BPD
1916547726981935197,BPD
1916561573956538386,BPD
1916562900321189907,BPD
1916563192009969804,BPD
1916564913692004667,BPD
1916566005695869372,BPD
1916566258285269062,BPD
1916568588644712709,BPD
1916569302183845986,BPD
1916571367157215537,BPD
1916571455979970669,BPD
1916572107938451961,BPD
1916577381092921491,BPD
1916584996523086305,BPD
1916586405444145540,BPD
1916587291805626771,BPD
1916588365182357642,BPD
1916590959229305280,BPD
1916597162689089831,BPD
1916611347564933397,BPD
1951887502031077494,BPD
1951899807783719048,BPD
1951908689813926343,BPD
1951957393002144029,BPD
1952022361492058497,BPD
1952028293424730258,BPD
1952041025653838329,BPD
1952065184433832167,BPD
1952073215259586776,BPD
1952139700266746319,BPD
1952152588649955372,BPD
1952154806912471306,BPD
1954370216953258210,BPD
1954379255602631040,BPD
1954396279015899390,BPD
1954468566314500309,BPD
1954479003969970590,BPD
1954497873670033754,BPD
1954516073664901218,BPD
1954521825234288778,BPD
1954527532931285072,BPD
1954531817379291536,BPD
1954537747068112918,BPD
1954554658241884352,BPD
1954555717609722048,BPD
1954571527032115215,BPD
1954572135654953202,BPD
1954578237629043008,BPD
1954587319400329439,BPD
1954641067900625218,BPD
1954641346741858534,BPD
1954647108654440680,BPD
1954653703597682777,BPD
1954653821369798927,BPD
1954654474024505484,BPD
1954661861103931462,BPD
1954664398112370785,BPD
1954678074949443997,BPD
1954681888511279297,BPD
1957046398743884173,BPD
1957089357359149128,BPD
1957094344130761148,BPD
1957104197817495749,BPD
1957108493514916250,BPD
1957125286480261589,BPD
1957128284862316716,BPD
1957143610563899690,BPD
1957143615718768848,BPD
1957144184307040656,BPD
1957146604269424882,BPD
1957151430197776451,BPD
1957165755981533234,BPD
1957224734594142258,BPD
1959611288381776229,BPD
1961943283870867817,BPD
1961944383764201534,BPD
1961944921180356949,BPD
1961945545783599298,BPD
1961945774008177146,BPD
1961982952562115064,BPD
1962052193688690971,BPD
1962101617517351284,BPD
1962104401323032619,BPD
1962108402613514431,BPD
1962111481207550342,BPD
1962152477601431619,BPD
1962152754241048981,BPD
1962158680884834523,BPD
1962159150281998713,BPD
1962160074270359863,BPD
1962162218075635817,BPD
1962224788664910212,BPD
1962246229259100317,BPD
1962295912597713067,BPD
1962296520134283755,BPD
1962296524659913092,BPD
1962296528933990653,BPD
1997563993926602912,BPD
1997646295855456518,BPD
1997723417399996790,BPD
1997723421829210122,BPD
1997723426623275162,BPD
1997723599252381703,BPD
1997723603023053288,BPD
1997723606739268015,BPD
1997779411181969872,BPD
1997780450237166049,BPD
1997795381502152880,BPD
2000112318370463911,BPD
2000126793152659827,BPD
2000128755222900794,BPD
2000178702785610085,BPD
2000302703529074910,BPD
2000312204516847867,BPD
2000320382612734454,BPD
2000321790401466646,BPD
2000332962265760096,BPD
2000337297523527873,BPD
2000346877544525994,BPD
2000347683849138233,BPD
2000348199907946609,BPD
2000351756484571640,BPD
2000351916019032484,BPD
2002761089134870799,BPD
2002761093861839113,BPD
2002762448307372432,BPD
2002762451755188550,BPD
2002762455597076572,BPD
2002831104626340218,BPD
2002840547829146009,BPD
2005231273602842689,BPD
2005233270758477875,BPD
2005319605737459862,BPD
2005365056889143665,BPD
2005378019012329690,BPD
2017943692968087785,BPD
2017946914445033726,BPD
2017956048590540993,BPD
2017956342971953353,BPD
2018008325103718663,BPD
2018008329235149156,BPD
2018008332141781252,BPD
2018009132905771399,BPD
2018009136072376796,BPD
2018009140585447442,BPD
1886010942380441803,BPD
1886011866708640082,BPD
1886014828537368871,BPD
1886023785393848343,BPD
1886024428171002075,BPD
1886038959567884552,BPD
2020309988397420857,BPD
2020319912124875220,BPD
2020327436848885934,BPD
2020346051354587560,BPD
2020379272716931135,BPD
2020533899307204977,BPD
2020613940288585843,BPD
1888476086851223975,BPD
1888526802387100120,BPD
1888528810632462733,BPD
1888533129163378854,BPD
1888680441386848346,BPD
1891050552370298882,BPD
1893665083038839041,BPD
1893696987196805134,BPD
2007771172918981003,BPD
2007881430840541255,BPD
2007881434506432641,BPD
2007881978297897280,BPD
2007881981997252738,BPD
2007881985306538237,BPD
2007909465304293492,BPD
2010142879646364149,BPD
2010153822484869315,BPD
2010154666953445773,BPD
2010156728697139432,BPD
2010174785221996708,BPD
2010182665073537429,BPD
2010364244789985356,BPD
2010383633870422130,BPD
2010411389211529304,BPD
2010411393661669740,BPD
2010411401379246578,BPD
2010411405615489436,BPD
2010425717469970525,BPD
2010460996134187157,BPD
2012913768636829706,BPD
2012934447255966030,BPD
2012934450481393750,BPD
2012934453446770771,BPD
2012934723421495765,BPD
2012934726353322455,BPD
2012934729482289232,BPD
2015457478238957624,BPD
2015457481737044205,BPD
2015457485319021019,BPD
2015460166481723792,BPD
2015460169505816928,BPD
2015460173326757950,BPD
2015481609768599643,BPD
1941650204282773504,BPD
1941689810705355122,BPD
1941690760480293036,BPD
1941700446650831109,BPD
1941700943411605817,BPD
1941701177902498001,BPD
1941701323021328611,BPD
1941708447637966979,BPD
1941734730145362287,BPD
1941739419452461129,BPD
1941748686758748536,BPD
1941750517505372308,BPD
1941755677384265847,BPD
1941778954072789356,BPD
1941779195358486680,BPD
1941818938792260029,BPD
1941854201711042659,BPD
1941856358082515110,BPD
1941948522934292807,BPD
1941970756797120572,BPD
1941976631100285079,BPD
1941993120222072845,BPD
1942005010599907656,BPD
1944193696309887293,BPD
1944226530193797245,BPD
1944305801050399121,BPD
1944307161451856016,BPD
1944307164832534741,BPD
1944381722520400373,BPD
1944404976995803139,BPD
1944406512228573386,BPD
1944445807488328133,BPD
1944503762934284297,BPD
1944512006700101752,BPD
1944528091826569435,BPD
1944530074281349483,BPD
1946733835921539104,BPD
1946811480000585877,BPD
1946812032260440550,BPD
1946880075556597821,BPD
1946912015798120694,BPD
1946939519518769295,BPD
1946939877171572832,BPD
1946941598031622572,BPD
1946953994573582544,BPD
1946954743282373045,BPD
1946969951837053208,BPD
1947024520184840283,BPD
1947024524215513175,BPD
1947024869616726051,BPD
1947024874968670440,BPD
1947024880664453223,BPD
1947024885035012441,BPD
1947031925752820131,BPD
1947044530592874587,BPD
1947045518649053301,BPD
1949359171012608098,BPD
1949367487914483909,BPD
1949373849633452144,BPD
1949391863850700859,BPD
1949414586052128950,BPD
1928972205553033404,BPD
1928994823052120440,BPD
1929005589264302200,BPD
1929046803854352402,BPD
1929106599521505742,BPD
1929119786354557171,BPD
1929199597328441406,BPD
1929212999916527639,BPD
1929221621396447744,BPD
1929224181985554782,BPD
1929231805820850308,BPD
1929248193646063944,BPD
1929248363691618585,BPD
1929248833923379405,BPD
1929256597231898985,BPD
1929258981861523652,BPD
1929259274644996592,BPD
1929277692811083782,BPD
1929278191660626223,BPD
1929297319129682417,BPD
1931503879809642838,BPD
1931520792065372600,BPD
1931547504006308120,BPD
1931606643348795764,BPD
1931610124285620647,BPD
1931612155859616105,BPD
1931616869540122977,BPD
1931640087718309975,BPD
1931654062623076399,BPD
1931668730104177081,BPD
1931677517900812496,BPD
1931679094908813342,BPD
1931710713359208573,BPD
1931715163264086100,BPD
1931716963971043664,BPD
1931737975207203134,BPD
1931741103121633395,BPD
1931811941174976691,BPD
1931828307244331167,BPD
1931833471401673045,BPD
1934143210697162885,BPD
1934193033244766372,BPD
